,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,cohlength,ucohlength,ueta,keep
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.3919100249433399,0.1252776819037477,0.139904263532311,0.1780037262542172,0.1261993749122121,0.1259070456330583,0.1440096256203943,0.1259788003785867,1.0015578461694672,0.155014253202208,0.1264420483383206,0.4496533412174983,0.6797696271142801,-0.0012947211421878,-0.0014505982278834,493.0,0.0,0.8636305027325928,0.3578680612554048,0.2112459440382831,0.6543765105242911,0.6403701140307498,0.0471057754816398,0.6018484804530835,0.9423163520551128,0.2464685248707037,0.6272551856554093,0.916652850718212,0.3850284656869082,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3877089068246979,0 days 09:57:56.608079,4.17562593801123,4.082408884633526,0.0012947211421878,1.0
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.1076624177045491,0.2377654931311902,0.0500000888960901,6.503010854932968e-07,0.5407871689146924,4.49851066859437e-07,9.998551083989836e-08,1.007959468738905e-07,1.8439706546672867e-06,0.0098663729922651,4.51927590561213e-07,2.379474504097571e-07,0.3978897601551128,-0.0024055922863059,-0.0028299660427184,15446.0,0.0,0.8188878601767233,0.8964059679926287,0.0484300356515227,0.293115301790483,0.243636751309774,0.9086741710215764,0.6004880466794573,0.1234831925914161,0.3815905620546198,0.2719774145582413,0.9945869699981436,0.8802131913296977,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1090471547361073,0 days 09:57:56.608079,4.405765639761001,4.310431611373096,0.0024055922863059,1.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.0162670737517473,0.0149472392256035,0.034053229570177,0.0291450333965059,0.133134965062045,1.0022000193269271,0.0147365498951681,0.014988149592354,0.0147230784729178,0.014927611124472,0.044761983362375,0.0150019029671231,-0.0023489840132061,-0.0044223754301182,921.0,0.0,0.850867248391095,0.1092569845101124,0.3814798876274029,0.4411322871244214,0.3227557146861554,0.8861147408234264,0.4552874539031986,0.7646152929540657,0.5824745232374682,0.4026152886684402,0.0886153008960615,0.856369101229503,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1227164339952908,0 days 09:57:56.608079,5.31194467871904,4.267966676316074,0.0023489840132061,1.0
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.2090365156617316,0.3901857823463841,0.0372693614158228,0.0478403816001746,0.0381570472543212,1.000058831531081,0.0367893121245972,0.0368773415549975,0.0367051465113616,0.9949113392134508,0.0365663487816254,0.2978059503245321,-0.0019234037197977,-0.0024421887228704,718.0,0.0,0.4806791422147897,0.072793224590257,0.4777851937174479,0.0450081269015736,0.3183553635281133,0.8976339234749199,0.3439072133477977,0.3324293914690569,0.3039366007088133,0.569887898873839,0.4989958913690794,0.381346565586563,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1931143781909348,0 days 09:57:56.608079,3.813163085059142,3.9226591952711263,0.0019234037197977,1.0
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1042404007021555,0.1729986560487096,0.0212657784982338,1.0007113389357396,0.0154538174728718,0.0127872799263288,0.0113294783806562,0.1989014660953884,0.1287428943258794,0.011012685105749,0.0161330613146087,0.0153737288876637,0.0113182022190526,-0.0031536306370801,-0.0041909649590514,1002.0,0.0,0.8521272269871337,0.4682495285459923,0.8375165347341721,0.403600109263188,0.3514017666271822,0.1762511945620999,0.067595211883687,0.5717102458078651,0.3563021378792804,0.1461079581166916,0.526654999002543,0.7178119387512039,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1055868038264328,0 days 09:57:56.608079,4.481411613623194,4.306536787543477,0.0031536306370801,1.0
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.5241298302206053,0.3514039757106596,0.327965888071174,0.343292582687014,0.178428918554474,0.1716894843476735,0.1901785576510964,0.1284923142433144,0.1436216458746423,0.1440670306779032,0.1032804528094,0.5446273461195122,1.0001324231449478,-0.0010324006148954,-0.0011465500496391,760.0,0.0,0.6297846379505861,0.0191522600550047,0.3702712376468413,0.6717660864900934,0.3959241965180239,0.439459132931866,0.7891218488770692,0.1544573202441299,0.1708834652946238,0.767500006808759,0.9200554942008304,0.1642597836479339,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5174228577793891,0 days 09:57:56.608079,3.79307265437256,3.998002469580541,0.0010324006148954,1.0
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,0.5591070776755287,1.0017359364721183,0.310101580833121,0.3273535052848464,0.358682367100379,0.3635394420048602,0.3645359095089678,0.3582245181119745,0.3526698612311276,0.3485744755728172,0.3105923184440127,0.5345477084869833,0.8631055451517476,-0.0010091182750519,-0.0010606785949739,257.0,0.0,0.0582671407789139,0.8168400483419096,0.5670668071585856,0.2440312619042394,0.0468076571671319,0.5504058783497054,0.1531049502246909,0.9002778045222289,0.9053052331162712,0.7355949843695778,0.9835124135202812,0.3054619161676705,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5585330354004503,0 days 09:57:56.608079,3.887660481538656,3.934223599128453,0.0010091182750519,1.0
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,0.5774615152359814,1.000381425311297,0.2378645440267623,0.2789902149927863,0.240295272121406,0.2594349823351723,0.2423428127687328,0.2236576834654821,0.9485840813286304,0.2679505268198334,0.255367690453804,0.7827053631946225,0.903332303234599,-0.000928432337483,-0.0010012096818598,411.0,0.0,0.1184242592651162,0.6432048685397752,0.244330172172993,0.6954679303535842,0.0732515818752885,0.3424183216010423,0.6576331766972209,0.9369311549104504,0.0856212060585552,0.4517917240877723,0.946169956946712,0.0537779125707414,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5853548012152997,0 days 09:57:56.608079,3.830636048882086,3.941272203866199,0.000928432337483,1.0
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.5977580764271841,0.3030197618540806,0.3249799646426305,0.3136401241650515,0.4560374223892057,0.5660078406019534,0.2419046005710449,0.9327690887630192,1.0022955494848975,0.9953758727758442,0.2446162176011824,0.24256377993825,-0.0010442024382927,-0.001174849427199,312.0,0.0,0.4554402937625047,0.7478081669006321,0.4797578563888679,0.8525627461655038,0.4030474540111718,0.3060520678005715,0.0254430929056723,0.4923116383124941,0.9802118305683788,0.9135696880935296,0.000768234941632,0.0318791968457493,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4921017783741866,0 days 09:57:56.608079,3.915710727045535,3.9236980560039454,0.0010442024382927,1.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.875675158190737,0.5879253812245435,0.2039688924880721,0.1104466819477846,0.9722071124763644,0.1601204914468106,0.2835842119595692,1.0005884754034895,0.995540381961237,0.1328177556681529,0.1137254920763541,0.1451171819937528,-0.0013730427209142,-0.0016476235412507,484.0,0.0,0.0585939623681758,0.8591093843821155,0.3642848511656624,0.276111667831922,0.742800342020206,0.3379896140391083,0.3829920339198718,0.697626958912838,0.8927029522571527,0.1775640656990037,0.2034948796600576,0.1990368814863647,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3343977984887553,0 days 09:57:56.608079,3.910756854289914,3.833828792241077,0.0013730427209142,1.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.0259913991838293,0.139797706573536,3.828127296328985e-06,1.3508715038155669e-06,2.100929139819877e-07,1.6263920548861229e-07,1.162374935948905e-07,1.279151925589253e-07,0.0040470648240629,9.990559292856577e-08,0.0050714953380571,0.0009768170504832,7.476939061064965e-07,-0.0040418412591789,-0.0057238223378202,8055.0,0.0,0.9443271932156678,0.5595442169967103,0.8206666614734891,0.1894438738068623,0.8637899145128142,0.2983505751178661,0.620094130280667,0.2165517394329432,0.5128352867250683,0.7534004633828354,0.1765318319782453,0.964140085186656,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0261291218499886,0 days 09:57:56.608079,4.361808598199147,4.483456688112899,0.0040418412591789,1.0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.0564290847126253,0.2195484369899907,1.9125289058331124e-06,4.94284522907372e-07,5.162557404090613e-07,0.0007493372028883,0.0010352058053117,4.849665037002448e-07,0.0048096143607011,6.074248884024024e-07,2.5974252005518354e-06,8.028042550714909e-07,1.7785268412250762e-06,-0.0029280667704169,-0.0047694913119109,7924.0,1.0,0.8489472669069664,0.7034117411247928,0.7537395768310681,0.284153934820696,0.0926599923456954,0.3253723149622051,0.1325561314591513,0.3344508118899171,0.7673368828674216,0.171345108192211,0.0741423907856182,0.8077350598370507,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.055937257078908,0 days 09:57:56.608079,4.243283587033969,4.708968533120134,0.0029280667704169,1.0
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.00611726988257,0.002300932137987,0.0169862048718202,0.0036172818119557,0.0104746867006854,0.0315074478141822,1.0019363327989732,0.0466264324188554,0.0048063981603905,0.006515348602243,0.1225393932871588,0.89674748254612,-0.0013844822419135,-0.0017285294200105,2167.0,0.0,0.9325290066271064,0.4103447885466904,0.2152282906670802,0.8851003106243219,0.0569248119607362,0.3469704817392123,0.8052679974095998,0.7313561010156443,0.7619255532478207,0.4808196668333941,0.7038498972102746,0.3041274037383474,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3312264884237522,0 days 09:57:56.608079,4.049827687010708,3.961586275552993,0.0013844822419135,1.0
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1349772330233941,0.1651466144684132,0.1794969771623501,0.6806945218958985,0.018358640489063,0.0183278163397541,0.0180976863491496,0.0228812838444251,0.0206182057539293,1.000335460498632,0.0181409385340196,0.0201678379668958,0.0195504933770089,-0.002515818898061,-0.0034081526846357,872.0,0.0,0.8654412239970198,0.7879370414502169,0.9421300208264416,0.7655567952170195,0.7283477491541813,0.1894850892328052,0.5692679561641704,0.0757737949846564,0.9170775304514804,0.7980433262342324,0.5347384480514644,0.8328512474128952,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1329168283361675,0 days 09:57:56.608079,3.946490905774327,3.740250774630308,0.002515818898061,1.0
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.0518226354484081,0.0523382874243441,0.0574888654370345,0.0507869453815027,0.0510956463486386,0.0511438887951904,0.0545575674029002,0.0867693996398658,0.0718784205869468,1.000811730101409,0.0748250724628689,0.4485553277655223,-0.001748481990933,-0.0020845652778904,651.0,0.0,0.8688294765361098,0.3576412026843396,0.6729904847785244,0.1316870185948778,0.0494690471332501,0.7734713847258656,0.2179444903296191,0.4051685070348134,0.4895244512820976,0.944529780676274,0.7779945093375673,0.548788980306916,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.22742996389753,0 days 09:57:56.608079,4.227390605813287,4.1652407367675615,0.001748481990933,1.0
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.1261163573309637,0.1260591979048372,0.1573856086325377,0.1924702120874324,0.1258191746916356,0.1316862836580065,1.0021300976747358,0.1280243634673989,0.1257229301467964,0.4603046938384371,0.1314249506835194,0.7890244268322025,-0.0012906351123398,-0.001471160839203,452.0,0.0,0.8087660989410643,0.249111627952104,0.0858929229390899,0.254972155699174,0.5957210477611887,0.3361802632506178,0.9883799878715483,0.5522747263302411,0.5682927062040893,0.7419191567654806,0.5150272388966293,0.173762931102551,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3594740533220057,0 days 09:57:56.608079,4.111898124679558,3.976942267605545,0.0012906351123398,1.0
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.1225113576604117,0.6094925340782057,0.4937330293711765,0.0227332001839039,0.0339672398790203,0.0655743129795147,0.8527850970879376,1.0016514461902062,0.0150288046062075,0.0146153261332765,0.0146138890848675,0.0146190597564862,0.0159475477012343,-0.0020401977463468,-0.0031520733120737,920.0,0.0,0.2014018916290892,0.4537291805351077,0.2529303537024083,0.2071190140352143,0.3677948718250868,0.8022049364481282,0.8649307511344473,0.263361393734891,0.1976445899594007,0.0359647497220525,0.0092730827320837,0.3667459082696913,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1234409497338048,0 days 09:57:56.608079,3.887859257710156,3.9970859022823055,0.0020401977463468,1.0
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.1988827856988807,0.7271951816927195,0.0720762411768988,0.0587660190144856,0.9527785263567192,0.078208901109282,0.9826420216676311,1.0007065433131694,0.0613564364053011,0.1505583545274141,0.0394104003912566,0.0482775004755688,0.0511272473522573,-0.0017745721916956,-0.0023063847186308,701.0,0.0,0.193624417425568,0.5036283345830826,0.1314198051986721,0.6267589787464479,0.5573134997452802,0.913913495233418,0.8106934315245854,0.1216145605187998,0.5469880187365489,0.3670105904446643,0.041128447497859,0.5501240844177487,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1965542876319906,0 days 09:57:56.608079,4.01182941889962,3.805596074124387,0.0017745721916956,1.0
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,0.0105206867102362,3.444236451764169e-06,2.983813191565646e-06,3.029284364357608e-06,0.0659326253201152,3.052799100161444e-05,3.1036367729564635e-06,0.1070566731842997,1.955704458459456e-05,3.479535656228258e-06,9.996665277251176e-08,1.022506608976644e-07,1.8813232898682168e-06,-0.0054607480155234,-0.0069811218298826,6770.0,0.0,0.9756807101632458,0.1452335134155775,0.0049731952874135,0.1983570391565602,0.4297408315359265,0.2642354381906198,0.6932936735933287,0.2672623689173509,0.8626971619102233,0.1282659346033251,0.1554012837198247,0.969377300428406,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0105476507624136,0 days 09:57:56.608079,5.546136957863265,5.732210475772225,0.0054607480155234,1.0
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.367392478180207,0.8245252616470461,0.4210425417624414,0.1472098719449999,0.1562320734367632,0.3950455531591764,0.99866273379727,0.1339039385285808,1.0013954450454483,0.981908445830892,0.162865194313646,0.1635218075306206,0.140404451947757,-0.0013528020692449,-0.001595233160522,440.0,0.0,0.0732914500203085,0.7549998240434538,0.0837677614254499,0.158740130602586,0.6247094369153915,0.8248364219899545,0.61683593577394,0.9963130923697778,0.9862650632997776,0.1496825260515591,0.4663641044360879,0.4693755395883446,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3691763118998705,0 days 09:57:56.608079,4.02115221902894,3.8646921544561454,0.0013528020692449,1.0
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,1.0003005683929775,0.4345191187526669,0.0792895300129836,0.0970937766855629,0.1208378898382642,0.0810992015357261,0.0791784689039115,0.078526136190987,0.6412955987109289,0.7923602607184264,0.0807778594253086,0.0777215692530379,-0.0015834425014747,-0.00186006456011,576.0,0.0,0.1866419388638073,0.658724005284566,0.8699229564331522,0.739314693065344,0.7889120561966407,0.2608953373879905,0.5658976998449771,0.1771920208128851,0.7632416685987634,0.9303556820469552,0.4980075984843168,0.5180013816179263,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2854521898843586,0 days 09:57:56.608079,3.6734413864691775,3.688645161417351,0.0015834425014747,1.0
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.2414157116103016,0.0750858282230586,0.8252033125896037,0.1083554117058421,0.0581078700742881,1.0012621068754668,0.0927018648647176,0.123385250491097,0.1376780659111129,0.0593625920323044,0.058783202613989,0.064986853062293,0.5219311921825318,-0.0017956332657745,-0.0020385485950552,623.0,0.0,0.7386344412351523,0.8936842151923095,0.0920337176574582,0.7535529918836987,0.8954766724913747,0.2084573312018964,0.2950824311468091,0.4705927554564316,0.5950447400288534,0.4579302653735336,0.5732551458625734,0.3881864994297214,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2382729519367937,0 days 09:57:56.608079,3.903058929803986,3.8198014175835415,0.0017956332657745,1.0
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.9802645716103264,0.7597628249068945,0.3923107784237293,0.1598212508099496,0.0003295864550254,0.1456710511187704,0.067342852605766,0.000199746526158,0.0007821624064277,0.2144196915961586,0.1378359360688256,0.807101472327198,-0.001284077135752,-0.0013811741867112,5179.0,1.0,0.421754827938559,0.3106504491655834,0.6538618646577183,0.9378398401958934,0.9857411687514108,0.3822793335511966,0.0447837545754448,0.6344540443711366,0.9535155505474926,0.9528442754090228,0.6866387119651769,0.374571382510796,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3397042418436242,0 days 09:57:56.608079,3.512014598044509,3.7994257311086974,0.001284077135752,1.0
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.1925613572129196,0.933683833844006,0.3196140948320169,0.1096511397760299,0.9915385075805684,0.1715055856157183,1.000154892795196,0.2976712104795999,0.0743803530068644,0.0481094749383683,0.0368265792449091,0.0393587009818218,0.0563084244178718,-0.0021603847204816,-0.002864348018606,721.0,0.0,0.0832200958643163,0.4619080306863552,0.6550143139959383,0.7226245092723456,0.6616841453875995,0.7867142639609922,0.1126774006320914,0.517710147750081,0.4516629498610115,0.5011458474264819,0.4659594818300158,0.604678520127203,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1929907977467001,0 days 09:57:56.608079,3.546507624532912,3.4062134266633644,0.0021603847204816,1.0
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.85933860222919,0.6468162635396039,0.3119665027416693,0.1591775023508717,0.0807333250362361,0.0813313911856598,0.0802200631440163,1.001903815031278,0.9585802868054591,0.1145768970437774,0.1125942927059613,0.2182947613003922,-0.0016497595591101,-0.0019191303947114,551.0,0.0,0.1066072353397643,0.0106474547550092,0.4366853920221658,0.5885711331191602,0.4241803299861904,0.514728566376785,0.4008883582920273,0.8127546735256219,0.8101603872738865,0.151060378924085,0.6237938163812798,0.5232326869776311,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2819578007760349,0 days 09:57:56.608079,3.825283882372267,3.614696029783291,0.0016497595591101,1.0
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,1.0017019265150426,0.891664687829861,0.2797053943192811,0.0982508519983271,0.2059101210475261,0.0948265419465982,0.992767122313323,0.0456913234969232,0.0460167782011314,0.0444921497942729,0.0458274311133446,0.043976591535137,-0.0020565725872854,-0.0030108744088328,679.0,0.0,0.0560213795149061,0.0880739856496465,0.8140995207742553,0.7159176301300607,0.1578200566934275,0.5868011269753782,0.8935856838618846,0.5232036772996999,0.601254124412449,0.6769815814116454,0.5294803439752425,0.8793058389897858,100000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2091933882607492,0 days 09:57:56.608079,3.845144476995347,3.5483384998067624,0.0020565725872854,1.0
